chrom,ID,start,end,strand,nTSS,nTags,tsrwidth
chr19,NFIX,13115593,13135593,+,2,23,3
chr19,NACC1,13209078,13229078,+,1,14,1
chr19,C19orf53,13865270,13885270,+,2,26,40
chr19,CC2D1A,13997014,14017014,+,1,11,1
chr19,RFX1,14052342,14072342,-,1,22,1
chr19,PRKACA,14182500,14202500,-,1,13,1
chr19,ASF1B,14210324,14230324,-,4,111,27
chr19,DNAJB1,14605581,14625581,-,1,23,1
chr19,TECR,14620406,14640406,+,3,55,4
chr19,CLEC17A,14673896,14693896,+,10,270,34
chr19,OR7C1,14889986,14909986,-,2,38,2
chr19,OR7A17,14971238,14991238,-,1,43,1
chr19,ILVBL,15205798,15225798,-,3,60,31
chr19,BRD4,15343803,15363803,-,1,24,1
chr19,BRD4,15343803,15363803,-,1,11,1
chr19,WIZ,15510789,15530789,-,2,34,20
chr19,TPM4,16167826,16187826,+,5,190,5
chr19,TPM4,16167826,16187826,+,37,2976,86
chr19,RAB8A,16202699,16222699,+,1,33,1
chr19,RAB8A,16202699,16222699,+,1,17,1
chr19,RAB8A,16202699,16222699,+,1,11,1
chr19,HSH2D,16234495,16254495,+,1,29,1
chr19,CIB3,16252179,16272179,-,1,14,1
chr19,AP1M1,16288722,16308722,+,10,294,33
chr19,CALR3,16569868,16589868,-,1,11,1
chr19,SLC35E1,16640648,16660648,-,3,40,10
chr19,MED26,16665733,16685733,-,1,10,1
chr19,TMEM38A,16751950,16771950,+,8,178,28
chr19,OCEL1,17317035,17337035,+,1,10,1
chr19,NR2F6,17322694,17342694,-,1,10,1
chr19,USHBP1,17339980,17359980,-,1,20,1
chr19,ANKLE1,17372710,17392710,+,6,133,22
chr19,DDA1,17400372,17420372,+,3,48,13
chr19,ANO8,17414032,17434032,-,3,48,13
chr19,ANO8,17414032,17434032,-,4,90,6
chr19,TMEM221,17526318,17546318,-,1,11,1
chr19,TMEM221,17526318,17546318,-,1,11,1
chr19,NIBAN3,17618078,17638078,+,14,304,54
chr19,MAP1S,17810965,17830965,+,2,27,10
chr19,SLC5A5,17962754,17982754,+,14,3963,15
chr19,SLC5A5,17962754,17982754,+,1,16,1
chr19,CCDC124,18025905,18045905,+,4,77,4
chr19,KCNN1,18042111,18062111,+,4,77,4
chr19,KCNN1,18042111,18062111,+,1,16,1
chr19,PIK3R2,18243973,18263973,+,1,18,1
chr19,PDE4C,18298775,18318775,-,1,10,1
chr19,PGPEP1,18431408,18451408,+,8,138,45
chr19,GDF15,18476968,18496968,+,2,99,2
chr19,LRRC25,18481947,18501947,-,2,99,2
chr19,ELL,18533473,18553473,-,1,10,1
chr19,FKBP8,18622573,18642573,-,1,13,1
chr19,KXD1,18648680,18668680,+,2,23,13
chr19,KXD1,18648680,18668680,+,12,355,22
chr19,UBA52,18663650,18683650,+,2,23,13
chr19,UBA52,18663650,18683650,+,6,208,12
chr19,UBA52,18663650,18683650,+,22,2144,27
chr19,REX1BD,18679495,18699495,+,22,2144,27
chr19,REX1BD,18679495,18699495,+,1,25,1
chr19,CRLF1,18684047,18704047,-,1,25,1
chr19,CRLF1,18684047,18704047,-,1,31,1
chr19,TMEM59L,18703680,18723680,+,1,19,1
chr19,TMEM59L,18703680,18723680,+,7,179,42
chr19,KLHL26,18735448,18755448,+,1,11,1
chr19,CRTC1,18774490,18794490,+,1,12,1
chr19,UPF1,18922768,18942768,+,1,39,1
chr19,DDX49,19010524,19030524,+,18,468,35
chr19,HOMER3,19020012,19040012,-,4,53,24
chr19,HOMER3,19020012,19040012,-,18,468,35
chr19,HOMER3,19020012,19040012,-,1,10,1
chr19,MEF2B,19236376,19256376,-,1,16,1
chr19,BORCS8-MEF2B,19236376,19256376,-,1,16,1
chr19,NR2C2AP,19292218,19312218,-,4,60,31
chr19,NCAN,19302767,19322767,+,4,60,31
chr19,HAPLN4,19345565,19365565,-,1,12,1
chr19,MAU2,19411638,19431638,+,1,19,1
chr19,YJEFN3,19619720,19639720,+,10,439,14
chr19,ZNF101,19759648,19779648,+,4,75,7
chr19,ZNF486,20258023,20278023,+,1,11,1
chr19,DPY19L3,32877031,32897031,+,1,13,1
chr19,ANKRD27,33067912,33087912,-,20,428,60
chr19,ANKRD27,33067912,33087912,-,2,27,4
chr19,LRP3,33665236,33685236,+,1,10,1
chr19,SLC7A10,33679570,33699570,-,1,10,1
chr19,CEBPG,33845430,33865430,+,1,10,1
chr19,PEPD,33857856,33877856,-,1,10,1
chr19,PDCD2L,34875304,34895304,+,1,18,1
chr19,GRAMD1A,35471227,35491227,+,1,15,1
chr19,FXYD1,35610538,35630538,+,1,20,1
chr19,FXYD7,35614159,35634159,+,1,20,1
chr19,FXYD5,35625638,35645638,+,1,20,1
chr19,ATP4A,36020933,36040933,-,9,211,55
chr19,ETV2,36112647,36132647,+,3,33,25
chr19,COX6B1,36119225,36139225,+,3,33,25
chr19,UPK1A,36137418,36157418,+,28,809,67
chr19,PSENEN,36216552,36236552,+,1,10,1
chr19,LIN37,36219715,36239715,+,5,149,15
chr19,LIN37,36219715,36239715,+,1,10,1
chr19,LIN37,36219715,36239715,+,1,10,1
chr19,HSPB6,36225467,36245467,-,5,149,15
chr19,HSPB6,36225467,36245467,-,1,10,1
chr19,HSPB6,36225467,36245467,-,1,10,1
chr19,PROSER3,36229077,36249077,+,5,149,15
chr19,PROSER3,36229077,36249077,+,1,10,1
chr19,PROSER3,36229077,36249077,+,1,10,1
chr19,PROSER3,36229077,36249077,+,7,339,8
chr19,ARHGAP33,36246466,36266466,+,7,339,8
chr19,THAP8,36505887,36525887,-,3,52,45
chr19,WDR62,36525799,36545799,+,1,10,1
chr19,TBCB,36586672,36606672,+,10,179,78
chr19,TBCB,36586672,36606672,+,4,81,6
chr19,CAPNS1,36611892,36631892,+,29,834,74
chr19,COX7A1,36621824,36641824,-,29,834,74
chr19,SIPA1L3,38377848,38397848,+,2,46,2
chr19,KCNK6,38790485,38810485,+,1,11,1
chr19,KCNK6,38790485,38810485,+,6,114,53
chr19,CATSPERG,38806470,38826470,+,6,114,53
chr19,GGN,38854907,38874907,-,20,695,28
chr19,SPRED3,38860840,38880840,+,20,695,28
chr19,ACTN4,39118289,39138289,+,1,10,1
chr19,CAPN12,39200832,39220832,-,1,10,1
chr19,CAPN12,39200832,39220832,-,1,10,1
chr19,CAPN12,39200832,39220832,-,1,21,1
chr19,HNRNPL,39307028,39327028,-,10,302,24
chr19,RINL,39338470,39358470,-,9,309,51
chr19,MRPS12,39401594,39421594,+,4,80,9
chr19,FBXO17,39412041,39432041,-,4,80,9
chr19,PAK4,39596426,39616426,+,1,14,1
chr19,MED29,39862018,39882018,+,1,15,1
chr19,ZFP36,39877487,39897487,+,6,94,35
chr19,ZFP36,39877487,39897487,+,1,15,1
chr19,PLEKHG2,39884419,39904419,+,9,2864,10
chr19,PLEKHG2,39884419,39904419,+,1,10,1
chr19,PLEKHG2,39884419,39904419,+,1,18,1
chr19,RPS16,39903777,39923777,-,3,38,34
chr19,RPS16,39903777,39923777,-,1,18,1
chr19,SUPT5H,39916288,39936288,+,3,47,7
chr19,SUPT5H,39916288,39936288,+,28,4237,48
chr19,DLL3,39969587,39989587,+,3,76,14
chr19,FCGBP,40333963,40353963,-,6,150,31
chr19,MAP3K10,40677333,40697333,+,2,30,13
chr19,PLD3,40845549,40865549,+,10,297,22
chr19,HIPK4,40865178,40885178,-,32,1052,64
chr19,HIPK4,40865178,40885178,-,1,10,1
chr19,PRX,40879675,40899675,-,1,10,1
chr19,SERTAD3,40926751,40946751,-,4,108,5
chr19,BLVRB,40933675,40953675,-,3,65,44
chr19,COQ8B,41177435,41197435,-,2,26,3
chr19,ITPKC,41203017,41223017,+,1,11,1
chr19,RAB4B,41264152,41284152,+,10,230,15
chr19,EGLN2,41285427,41305427,+,1,15,1
chr19,AXL,41712660,41732660,+,1,11,1
chr19,AXL,41712660,41732660,+,9,274,54
chr19,AXL,41712660,41732660,+,1,12,1
chr19,HNRNPUL1,41750986,41770986,+,3,244,3
chr19,HNRNPUL1,41750986,41770986,+,5,66,45
chr19,HNRNPUL1,41750986,41770986,+,1,16,1
chr19,CCDC97,41796382,41816382,+,1,17,1
chr19,CCDC97,41796382,41816382,+,1,10,1
chr19,TGFB1,41816228,41836228,-,3,34,6
chr19,B9D2,41840322,41860322,-,1,14,1
chr19,B9D2,41840322,41860322,-,5,133,5
chr19,BCKDHA,41883723,41903723,+,2,57,4
chr19,ERICH4,41929061,41949061,+,2,32,3
chr19,CEACAM21,42062518,42082518,+,2,37,3
chr19,CEACAM21,42062518,42082518,+,3,68,3
chr19,CEACAM21,42062518,42082518,+,2,23,10
chr19,CEACAM21,42062518,42082518,+,1,60,1
chr19,CEACAM6,42239438,42259438,+,1,13,1
chr19,RPS19,42344474,42364474,+,9,1100,14
chr19,CD79A,42361349,42381349,+,9,1100,14
chr19,ATP1A3,42450734,42470734,-,23,618,54
chr19,ERF,42731721,42751721,-,3,159,3
chr19,MEGF8,42809787,42829787,+,1,10,1
chr19,CXCL17,42912430,42932430,-,2,66,2
chr19,PSG4,43676854,43696854,-,1,15,1
chr19,TEX101,43899042,43919042,+,1,21,1
chr19,TEX101,43899042,43919042,+,3,89,13
chr19,TEX101,43899042,43919042,+,4,61,4
chr19,ZNF575,44017340,44037340,+,8,416,16
chr19,XRCC1,44027464,44047464,-,8,416,16
chr19,PINLYP,44064758,44084758,+,1,10,1
chr19,IRGQ,44068519,44088519,-,1,10,1
chr19,CADM4,44106520,44126520,-,9,178,29
chr19,SMG9,44212135,44232135,-,1,11,1
chr19,KCNN4,44250685,44270685,-,1,16,1
chr19,ZNF45,44396776,44416776,-,1,11,1
chr19,PVR,45127210,45147210,+,2,38,27
chr19,BCL3,45231965,45251965,+,1,17,1
chr19,BCAM,45292360,45312360,+,1,20,1
chr19,APOE,45389658,45409658,+,1,11,1
chr19,CD3EAP,45889902,45909902,+,1,12,1
chr19,CD3EAP,45889902,45909902,+,1,12,1
chr19,ERCC1,45895969,45915969,-,1,12,1
chr19,RTN2,45968552,45988552,-,13,2168,37
chr19,RTN2,45968552,45988552,-,1,39,1
chr19,RTN2,45968552,45988552,-,2,32,2
chr19,PPM1N,45981731,46001731,+,1,12,1
chr19,VASP,45990737,46010737,+,1,12,1
chr19,OPA3,46029539,46049539,-,1,38,1
chr19,QPCTL,46175924,46195924,+,1,11,1
chr19,QPCTL,46175924,46195924,+,21,604,38
chr19,FBXO46,46193887,46213887,-,1,11,1
chr19,FBXO46,46193887,46213887,-,21,604,38
chr19,DMPK,46252975,46272975,-,1,15,1
chr19,DMWD,46266205,46286205,-,1,15,1
chr19,DMWD,46266205,46286205,-,1,35,1
chr19,RSPH6A,46278971,46298971,-,1,35,1
chr19,FOXA3,46347584,46367584,+,1,14,1
chr19,MYPOP,46373281,46393281,-,1,12,1
chr19,NANOS2,46396472,46416472,-,1,16,1
chr19,CALM3,47085329,47105329,+,23,547,128
chr19,PTGIR,47103725,47123725,-,23,547,128
chr19,STRN4,47202768,47222768,-,2,24,2
chr19,STRN4,47202768,47222768,-,1,14,1
chr19,ARHGAP35,47344254,47364254,+,16,388,58
chr19,NPAS1,47518575,47538575,+,1,15,1
chr19,ZC3H4,47547444,47567444,-,1,21,1
chr19,SAE1,47614092,47634092,+,2,29,2
chr19,SAE1,47614092,47634092,+,1,23,1
chr19,SAE1,47614092,47634092,+,1,11,1
chr19,SLC8A2,47911274,47931274,-,2,32,2
chr19,ZNF541,48003947,48023947,-,5,65,35
chr19,NOP53,48228803,48248803,+,1,18,1
chr19,NOP53,48228803,48248803,+,1,47,1
chr19,NOP53,48228803,48248803,+,3,53,9
chr19,TPRX1,48284500,48304500,-,1,14,1
chr19,EMP3,48809256,48829256,+,8,166,18
chr19,EMP3,48809256,48829256,+,36,912,55
chr19,TMEM143,48815613,48835613,-,8,166,18
chr19,TMEM143,48815613,48835613,-,36,912,55
chr19,TMEM143,48815613,48835613,-,3,53,3
chr19,KDELR1,48865832,48885832,-,1,13,1
chr19,GRIN2D,48878132,48898132,+,29,999,66
chr19,CYTH2,48952626,48972626,+,3,133,7
chr19,LMTK3,48968528,48988528,-,3,133,7
chr19,SPHK2,49108286,49128286,+,18,3454,19
chr19,DBP,49113287,49133287,-,18,3454,19
chr19,DBP,49113287,49133287,-,1,20,1
chr19,CA11,49121203,49141203,-,18,3454,19
chr19,CA11,49121203,49141203,-,1,20,1
chr19,CA11,49121203,49141203,-,5,3917,6
chr19,HSD17B14,49296275,49316275,-,2,65,7
chr19,PLEKHA4,49320354,49340354,-,2,105,2
chr19,TULP2,49364224,49384224,-,5,769,5
chr19,FTL,49448566,49468566,+,7,107,29
chr19,GYS1,49451387,49471387,-,7,107,29
chr19,GYS1,49451387,49471387,-,19,25187,38
chr19,GYS1,49451387,49471387,-,12,235,112
chr19,GYS1,49451387,49471387,-,1,10,1
chr19,GYS1,49451387,49471387,-,4,52,4
chr19,GYS1,49451387,49471387,-,4,71,4
chr19,GYS1,49451387,49471387,-,1,10,1
chr19,GYS1,49451387,49471387,-,2,24,21
chr19,GYS1,49451387,49471387,-,1,10,1
chr19,GYS1,49451387,49471387,-,2,20,16
chr19,GYS1,49451387,49471387,-,2,26,6
chr19,RUVBL2,49477144,49497144,+,1,12,1
chr19,RUVBL2,49477144,49497144,+,1,37,1
chr19,CD37,49818663,49838663,+,1,12,1
chr19,DKKL1,49847134,49867134,+,1,14,1
chr19,ALDH16A1,49936482,49956482,+,2,27,7
chr19,FLT3LG,49957843,49977843,+,1,14,1
chr19,RPL13A,49970865,49990865,+,1,14,1
chr19,RPS11,49979691,49999691,+,15,9930,15
chr19,RPS11,49979691,49999691,+,1,10,1
chr19,RPS11,49979691,49999691,+,1,25,1
chr19,FCGRT,49996523,50016523,+,21,2610,69
chr19,FCGRT,49996523,50016523,+,8,145,62
chr19,RCN3,50011260,50031260,+,8,145,62
chr19,RCN3,50011260,50031260,+,1,15,1
chr19,NOSIP,50038967,50058967,-,1,25,1
chr19,PRRG2,50064573,50084573,+,2,100,3
chr19,PRR12,50074439,50094439,+,2,100,3
chr19,SCAF1,50125466,50145466,+,1,16,1
chr19,SCAF1,50125466,50145466,+,20,554,47
chr19,IRF3,50142829,50162829,-,1,16,1
chr19,IRF3,50142829,50162829,-,1,16,1
chr19,IRF3,50142829,50162829,-,20,554,47
chr19,ADM5,50171942,50191942,+,4,71,12
chr19,CPT1C,50174365,50194365,+,4,71,12
chr19,TSKS,50223017,50243017,-,1,11,1
chr19,MED25,50301536,50321536,+,1,15,1
chr19,PNKP,50344461,50364461,-,6,172,26
chr19,AKT1S1,50352296,50372296,-,6,172,26
chr19,TBC1D17,50360959,50380959,+,3,43,28
chr19,IL4I1,50372911,50392911,-,3,43,28
chr19,ATF5,50413461,50433461,+,5,154,6
chr19,SIGLEC11,50432250,50452250,-,5,154,6
chr19,SIGLEC16,50452921,50472921,+,3,49,9
chr19,VRK3,50464911,50484911,-,3,49,9
chr19,ZNF473,50509262,50529262,+,1,16,1
chr19,MYH14,50686885,50706885,+,1,13,1
chr19,ASPDH,50994860,51014860,-,3,39,12
chr19,LRRC4B,51000149,51020149,-,3,39,12
chr19,CLEC11A,51206621,51226621,+,2,34,2
chr19,C19orf48,51280961,51300961,-,2,42,2
chr19,KLK1,51302402,51322402,-,2,60,2
chr19,KLK10,51496000,51516000,-,1,23,1
chr19,KLK11,51505492,51525492,-,1,23,1
chr19,VSIG10L,51814790,51834790,-,1,19,1
chr19,ETFB,51828423,51848423,-,1,19,1
chr19,CLDND2,51850352,51870352,-,4,53,36
chr19,NKG7,51854874,51874874,-,4,53,36
chr19,LIM2,51863163,51883163,-,4,53,36
chr19,ZNF836,52637360,52657360,-,8,126,22
chr19,PPP2R1A,52684449,52704449,+,17,310,56
chr19,ERVV-2,53527993,53547993,+,1,12,1
chr19,ZNF331,54038561,54058561,+,1,22,1
chr19,DPRX,54115310,54135310,+,3,37,9
chr19,NLRP12,54276838,54296838,-,8,309,8
chr19,MYADM,54352645,54372645,+,25,1591,45
chr19,PRKCG,54365451,54385451,+,25,1591,45
chr19,PRKCG,54365451,54385451,+,2,27,3
chr19,PRKCG,54365451,54385451,+,1,18,1
chr19,PRKCG,54365451,54385451,+,1,16,1
chr19,PRKCG,54365451,54385451,+,1,12,1
chr19,TFPT,54590320,54610320,-,13,513,19
chr19,PRPF31,54599134,54619134,+,13,513,19
chr19,CNOT3,54621478,54641478,+,1,10,1
chr19,LENG1,54638899,54658899,-,1,10,1
chr19,TMC4,54643846,54663846,-,1,10,1
chr19,MBOAT7,54661977,54681977,-,1,15,1
chr19,MBOAT7,54661977,54681977,-,1,10,1
chr19,TSEN34,54675159,54695159,+,1,18,1
chr19,TSEN34,54675159,54695159,+,4,83,23
chr19,RPS9,54684726,54704726,+,1,18,1
chr19,RPS9,54684726,54704726,+,4,83,23
chr19,LILRA5,54802435,54822435,-,11,952,12
chr19,LENG9,54952912,54972912,-,7,139,22
chr19,CDC42EP5,54956210,54976210,-,7,139,22
chr19,KIR3DL2,55341898,55361898,+,1,11,1
chr19,PPP1R12C,55582286,55602286,-,1,56,1
chr19,TNNT1,55624066,55644066,-,1,13,1
chr19,PTPRH,55672615,55692615,-,1,10,1
chr19,BRSK1,55775365,55795365,+,2,32,40
chr19,TMEM150B,55804169,55824169,-,1,354,1
chr19,TMEM190,55868194,55888194,+,1,20,1
chr19,TMEM238,55870612,55890612,-,1,20,1
chr19,RPL28,55877300,55897300,+,1,20,1
chr19,UBE2S,55891113,55911113,-,17,12789,18
chr19,UBE2S,55891113,55911113,-,1,13,1
chr19,UBE2S,55891113,55911113,-,2,25,17
chr19,UBE2S,55891113,55911113,-,1,14,1
chr19,UBE2S,55891113,55911113,-,7,93,18
chr19,UBE2S,55891113,55911113,-,8,92,34
chr19,ZNF628,55967984,55987984,+,7,143,40
chr19,SSC5D,55979803,55999803,+,3,48,23
chr19,FIZ1,56082742,56102742,-,1,13,1
chr19,ZNF865,56104959,56124959,+,1,11,1
chr19,ZNF784,56112107,56132107,-,1,11,1
chr19,ZNF580,56133463,56153463,+,2,29,10
chr19,ZNF580,56133463,56153463,+,1,10,1
chr19,ZNF581,56135015,56155015,+,2,29,10
chr19,ZNF581,56135015,56155015,+,1,10,1
chr19,CCDC106,56139578,56159578,+,2,29,10
chr19,CCDC106,56139578,56159578,+,4,91,38
chr19,U2AF2,56145416,56165416,+,2,29,10
chr19,U2AF2,56145416,56165416,+,4,91,38
chr19,EPN1,56167991,56187991,+,7,123,56
chr19,ZNF444,56632656,56652656,+,1,12,1
chr19,ZNF444,56632656,56652656,+,1,11,1
chr19,ZNF460,57771853,57791853,+,1,10,1
chr19,ZNF749,57926693,57946693,+,1,14,1
chr19,VN1R1,57946542,57966542,-,1,14,1
chr19,VN1R1,57946542,57966542,-,1,11,1
chr19,ZNF587B,58321667,58341667,+,1,16,1
chr19,ZNF587B,58321667,58341667,+,1,12,1
chr19,A1BG,58836549,58856549,-,1,22,1
chr19,ZNF497,58845723,58865723,-,1,10,1
chr19,ZNF497,58845723,58865723,-,3,50,43
chr19,RPS5,58878636,58898636,+,4,102,6
chr19,RNF225,58887457,58907457,+,4,102,6
chr19,RNF225,58887457,58907457,+,12,3062,13
chr19,CHMP2A,59042933,59062933,-,6,217,9
chr19,UBE2M,59047079,59067079,-,6,217,9
chr19,UBE2M,59047079,59067079,-,2,49,27
chr19,MZF1,59053299,59073299,-,6,217,9
chr19,MZF1,59053299,59073299,-,2,49,27
chr2,SH3YL1,198144,218144,-,1,11,1
chr2,ALKAL2,259558,279558,-,9,190,20
chr2,TMEM18,643877,663877,-,1,23,1
chr2,TRAPPC12,3363465,3383465,+,1,15,1
chr2,RPS7,3602850,3622850,+,1,10,1
chr2,ALLC,3685790,3705790,+,1,12,1
chr2,SOX11,5812516,5832516,+,1,18,1
chr2,MBOAT2,8972820,8992820,-,2,30,16
chr2,ASAP2,9326941,9346941,+,1,13,1
chr2,CPSF3,9543783,9563783,+,1,15,1
chr2,CPSF3,9543783,9563783,+,2,37,3
chr2,CPSF3,9543783,9563783,+,2,29,6
chr2,IAH1,9595184,9615184,+,9,197,34
chr2,ADAM17,9608615,9628615,-,9,197,34
chr2,RRM2,10242866,10262866,+,1,12,1
chr2,ATP6V1C2,10841756,10861756,+,1,13,1
chr2,LPIN1,11868659,11888659,+,1,10,1
chr2,OSR1,19531246,19551246,-,1,19,1
chr2,TP53I3,24280303,24300303,-,19,532,63
chr2,CENPO,24996294,25016294,+,4,89,11
chr2,HADHB,26447807,26467807,+,6,113,40
chr2,HADHB,26447807,26467807,+,12,316,29
chr2,KCNK3,26895590,26915590,+,1,19,1
chr2,CENPA,26988924,27008924,+,1,25,1
chr2,AGBL5,27254536,27274536,+,3,37,34
chr2,EMILIN1,27281483,27301483,+,1,10,1
chr2,EMILIN1,27281483,27301483,+,3,45,3
chr2,EMILIN1,27281483,27301483,+,50,4533,119
chr2,KHK,27289640,27309640,+,26,891,95
chr2,KHK,27289640,27309640,+,2,29,22
chr2,KHK,27289640,27309640,+,1,10,1
chr2,KHK,27289640,27309640,+,3,45,3
chr2,KHK,27289640,27309640,+,50,4533,119
chr2,CAD,27420258,27440258,+,19,568,36
chr2,GTF3C2,27528716,27548716,-,5,78,20
chr2,EIF2B4,27567219,27587219,-,1,18,1
chr2,SNX17,27573483,27593483,+,1,18,1
chr2,SNX17,27573483,27593483,+,5,56,18
chr2,ZNF513,27580102,27600102,-,8,159,16
chr2,ZNF513,27580102,27600102,-,5,56,18
chr2,PPM1G,27584066,27604066,-,8,159,16
chr2,PPM1G,27584066,27604066,-,5,56,18
chr2,PPM1G,27584066,27604066,-,1,10,1
chr2,NRBP1,27631498,27651498,+,3,37,55
chr2,KRTCAP3,27645248,27665248,+,9,203,36
chr2,IFT172,27647244,27667244,-,9,203,36
chr2,GPN1,27831917,27851917,+,1,15,1
chr2,RBKS,27984246,28004246,-,10,165,30
chr2,SPDYA,29018863,29038863,+,3,110,3
chr2,YPEL5,30349873,30369873,+,11,242,44
chr2,FAM98A,33788728,33808728,-,1,15,1
chr2,CRIM1,36562921,36582921,+,1,12,1
chr2,FEZ2,36759401,36779401,-,1,10,1
chr2,FEZ2,36759401,36779401,-,1,10,1
chr2,FEZ2,36759401,36779401,-,2,67,2
chr2,SULT6B1,37374963,37394963,-,1,28,1
chr2,SULT6B1,37374963,37394963,-,1,13,1
chr2,CEBPZ,37408755,37428755,-,4,77,5
chr2,ARHGEF33,39097023,39117023,+,3,57,8
chr2,SLC3A1,44482619,44502619,+,5,3104,5
chr2,CAMKMT,44569086,44589086,+,8,166,72
chr2,SIX3,45148841,45168841,+,1,11,1
chr2,PRKCE,45858814,45878814,+,1,11,1
chr2,CRIPT,46824354,46844354,+,3,42,15
chr2,CALM2,47367223,47387223,-,1,21,1
chr2,MSH6,47991094,48011094,+,3,48,39
chr2,MTIF2,55443756,55463756,-,14,640,36
chr2,PPP4R3B,55754428,55774428,-,6,311,6
chr2,PNPT1,55841196,55861196,-,1,11,1
chr2,XPO1,61684984,61704984,-,1,10,1
chr2,XPO1,61684984,61704984,-,1,11,1
chr2,COMMD1,62112777,62132777,+,16,357,48
chr2,EHBP1,62914032,62934032,+,2,42,27
chr2,OTX1,63257965,63277965,+,1,15,1
chr2,MDH1,63796285,63816285,+,9,228,26
chr2,SLC1A4,65196533,65216533,+,1,30,1
chr2,SLC1A4,65196533,65216533,+,4,115,35
chr2,ACTR2,65434829,65454829,+,2,31,2
chr2,MEIS1,66642257,66662257,+,1,13,1
chr2,NFU1,69603245,69623245,-,4,52,14
chr2,ANXA4,69949266,69969266,+,1,29,1
chr2,ANXA4,69949266,69969266,+,3,104,3
chr2,PCYOX1,70465269,70485269,+,1,21,1
chr2,PCYOX1,70465269,70485269,+,4,46,14
chr2,FAM136A,70503108,70523108,-,8,119,66
chr2,MPHOSPH10,71337764,71357764,+,1,23,1
chr2,SMYD5,73421373,73441373,+,1,11,1
chr2,PRADC1,73435138,73455138,-,1,11,1
chr2,CCT7,73441436,73461436,+,1,13,1
chr2,ALMS1,73592886,73612886,+,1,14,1
chr2,STAMBP,74036094,74056094,+,1,10,1
chr2,TET3,74209819,74229819,+,1,26,1
chr2,MOB1A,74359725,74379725,-,7,130,28
chr2,MTHFD2,74405742,74425742,+,9,146,44
chr2,WBP1,74665565,74685565,+,3,32,12
chr2,MOGS,74668184,74688184,-,3,32,12
chr2,MOGS,74668184,74688184,-,3,35,19
chr2,MRPL53,74679109,74699109,-,3,32,12
chr2,MRPL53,74679109,74699109,-,3,35,19
chr2,MRPL53,74679109,74699109,-,1,10,1
chr2,CCDC142,74679959,74699959,-,3,32,12
chr2,CCDC142,74679959,74699959,-,3,35,19
chr2,CCDC142,74679959,74699959,-,1,10,1
chr2,CCDC142,74679959,74699959,-,5,135,18
chr2,TTC31,74690208,74710208,+,1,10,1
chr2,TTC31,74690208,74710208,+,5,135,18
chr2,LOXL3,74739385,74759385,-,5,107,19
chr2,DOK1,74761287,74781287,+,3,73,3
chr2,HK2,75042297,75062297,+,2,29,24
chr2,DNAH6,84723622,84743622,+,2,39,2
chr2,RETSAT,85549078,85569078,-,8,237,19
chr2,ELMOD3,85561892,85581892,+,1,12,1
chr2,SH2D6,85626054,85646054,+,5,135,9
chr2,GGCX,85765707,85785707,-,8,578,10
chr2,VAMP8,85784709,85804709,+,2,32,2
chr2,RNF181,85802868,85822868,+,1,15,1
chr2,TMEM150A,85805670,85825670,-,1,15,1
chr2,TMEM150A,85805670,85825670,-,9,309,35
chr2,C2orf68,85812377,85832377,-,9,309,35
chr2,USP39,85823309,85843309,+,1,12,1
chr2,USP39,85823309,85843309,+,1,11,1
chr2,PTCD3,86313358,86333358,+,1,34,1
chr2,MRPL35,86406580,86426580,+,6,93,30
chr2,REEP1,86421116,86441116,-,3,38,25
chr2,REEP1,86421116,86441116,-,6,93,30
chr2,KDM3A,86648584,86668584,+,1,10,1
chr2,CD8A,86991728,87011728,-,1,12,1
chr2,CD8B,87045290,87065290,-,2,92,2
chr2,KRCC1,88306724,88326724,-,1,21,1
chr2,SMYD1,88347344,88367344,+,3,48,19
chr2,THNSL2,88452658,88472658,+,1,14,1
chr2,CIAO1,96911963,96931963,+,1,15,1
chr2,CIAO1,96911963,96931963,+,1,14,1
chr2,SNRNP200,96920076,96940076,-,1,15,1
chr2,SNRNP200,96920076,96940076,-,1,11,1
chr2,SNRNP200,96920076,96940076,-,1,14,1
chr2,ARID5A,97183616,97203616,+,1,33,1
chr2,ARID5A,97183616,97203616,+,1,11,1
chr2,ACTR1B,98252402,98272402,-,18,533,35
chr2,UNC50,99205052,99225052,+,1,13,1
chr2,MGAT4A,99215569,99235569,-,1,13,1
chr2,MGAT4A,99215569,99235569,-,1,23,1
chr2,EIF5B,99933852,99953852,+,7,109,27
chr2,TBC1D8,101603690,101623690,-,21,2709,33
chr2,TBC1D8,101603690,101623690,-,1,10,1
chr2,IL1R1,102750401,102770401,+,1,10,1
chr2,RGPD3,107001136,107021136,-,1,35,1
chr2,SLC5A7,108582980,108602980,+,1,22,1
chr2,RANBP2,109315938,109335938,+,1,21,1
chr2,CCDC138,109383227,109403227,+,3,42,5
chr2,SOWAHC,110351941,110371941,+,1,36,1
chr2,SOWAHC,110351941,110371941,+,1,11,1
chr2,SOWAHC,110351941,110371941,+,2,22,3
chr2,CHCHD5,113322431,113342431,+,3,44,18
chr2,PAX8,113953574,113973574,-,1,12,1
chr2,ACTR3,114628175,114648175,+,17,326,67
chr2,DBI,120105290,120125290,+,18,489,77
chr2,EPB41L5,120750653,120770653,+,1,12,1
chr2,NIFK,122464521,122484521,-,1,26,1
chr2,TSN,122493227,122513227,+,2,28,4
chr2,TSN,122493227,122513227,+,1,10,1
